state,regional_division,population,article_title,revision_id,article_quality
Tennessee,East South Central,6968351,"Tracy City, Tennessee",1166331537,GA
Tennessee,East South Central,6968351,"Trenton, Tennessee",1176194028,GA
Tennessee,East South Central,6968351,"Trezevant, Tennessee",1166331612,GA
Tennessee,East South Central,6968351,"Trimble, Tennessee",1166331630,C
Tennessee,East South Central,6968351,"Troy, Tennessee",1166331676,C
Tennessee,East South Central,6968351,"Tullahoma, Tennessee",1177338193,C
Tennessee,East South Central,6968351,"Tusculum, Tennessee",1169541405,C
Tennessee,East South Central,6968351,"Unicoi, Tennessee",1166331850,GA
Tennessee,East South Central,6968351,"Union City, Tennessee",1177982077,C
Tennessee,East South Central,6968351,"Vanleer, Tennessee",1166332060,C
Tennessee,East South Central,6968351,"Viola, Tennessee",1166332254,C
Tennessee,East South Central,6968351,"Vonore, Tennessee",1175676969,GA
Tennessee,East South Central,6968351,"Walden, Tennessee",1117001223,C
Tennessee,East South Central,6968351,"Wartburg, Tennessee",1165906666,GA
Tennessee,East South Central,6968351,"Wartrace, Tennessee",1171052995,GA
Tennessee,East South Central,6968351,"Watauga, Tennessee",1165906743,GA
Tennessee,East South Central,6968351,"Watertown, Tennessee",1179147146,C
Tennessee,East South Central,6968351,"Waverly, Tennessee",1144884093,GA
Tennessee,East South Central,6968351,"Waynesboro, Tennessee",1165906913,C
Tennessee,East South Central,6968351,"Westmoreland, Tennessee",1173396105,C
Tennessee,East South Central,6968351,"White Bluff, Tennessee",1166333458,GA
Tennessee,East South Central,6968351,"White House, Tennessee",1176149079,C
Tennessee,East South Central,6968351,"White Pine, Tennessee",1166333482,GA
Tennessee,East South Central,6968351,"Whiteville, Tennessee",1169784281,GA
Tennessee,East South Central,6968351,"Whitwell, Tennessee",1165907574,GA
Tennessee,East South Central,6968351,"Williston, Tennessee",1165907788,C
Tennessee,East South Central,6968351,"Winchester, Tennessee",1171350157,GA
Tennessee,East South Central,6968351,"Winfield, Tennessee",1166334066,GA
Tennessee,East South Central,6968351,"Woodbury, Tennessee",1166334257,GA
Tennessee,East South Central,6968351,"Woodland Mills, Tennessee",1165908368,C
Tennessee,East South Central,6968351,"Yorkville, Tennessee",1165908654,GA
Texas,West South Central,29558864,2010 United States census,1179393707,FA
Texas,West South Central,29558864,2020 United States census,1177663344,B
Texas,West South Central,29558864,"Abbott, Texas",1179116659,C
Texas,West South Central,29558864,"Abernathy, Texas",1173124534,C
Texas,West South Central,29558864,"Abilene, Texas",1178243864,B
Texas,West South Central,29558864,"Ackerly, Texas",1165746519,C
Texas,West South Central,29558864,"Addison, Texas",1169069938,GA
Texas,West South Central,29558864,"Adrian, Texas",1165506132,GA
Texas,West South Central,29558864,"Agua Dulce, Nueces County, Texas",1171204803,Start
Texas,West South Central,29558864,"Alamo Heights, Texas",1165506248,C
Texas,West South Central,29558864,"Alamo, Texas",1169637289,GA
Texas,West South Central,29558864,"Alba, Texas",1173909515,C
Texas,West South Central,29558864,"Albany, Texas",1169788396,C
Texas,West South Central,29558864,"Aledo, Texas",1172199382,C
Texas,West South Central,29558864,"Alice, Texas",1159230577,C
Texas,West South Central,29558864,"Allen, Texas",1178868375,GA
Texas,West South Central,29558864,"Alma, Texas",1175091653,C
Texas,West South Central,29558864,"Alpine, Texas",1177893233,GA
Texas,West South Central,29558864,"Alto, Texas",1165909806,GA
Texas,West South Central,29558864,"Alton, Texas",1171327900,GA
Texas,West South Central,29558864,"Alvarado, Texas",1178158723,C
Texas,West South Central,29558864,"Alvin, Texas",1177210075,C
Texas,West South Central,29558864,"Alvord, Texas",1172215504,C
Texas,West South Central,29558864,"Amarillo, Texas",1179345578,FA
Texas,West South Central,29558864,"Ames, Texas",1165507018,GA
Texas,West South Central,29558864,"Amherst, Texas",1177674215,C
Texas,West South Central,29558864,"Anahuac, Texas",1175944712,C
Texas,West South Central,29558864,"Anderson, Texas",1165507184,C
Texas,West South Central,29558864,"Andrews, Texas",1176407771,GA
Texas,West South Central,29558864,"Angleton, Texas",1175433824,C
Texas,West South Central,29558864,"Angus, Texas",1179195510,Start
Texas,West South Central,29558864,"Anna, Texas",1171567877,C
Texas,West South Central,29558864,"Annetta North, Texas",1170653238,C
Texas,West South Central,29558864,"Annetta South, Texas",1170653179,Start
Texas,West South Central,29558864,"Annetta, Texas",1170687858,Start
Texas,West South Central,29558864,"Annona, Texas",1165910061,C
Texas,West South Central,29558864,"Anson, Texas",1176545112,C
Texas,West South Central,29558864,"Anthony, Texas",1179389983,C
Texas,West South Central,29558864,"Anton, Texas",1172979083,GA
Texas,West South Central,29558864,"Appleby, Texas",1165507338,GA
Texas,West South Central,29558864,"Aquilla, Texas",1179116955,C
Texas,West South Central,29558864,"Aransas Pass, Texas",1165507359,C
Texas,West South Central,29558864,"Archer City, Texas",1165507401,GA
Texas,West South Central,29558864,"Arcola, Texas",1165507433,C
Texas,West South Central,29558864,"Argyle, Texas",1165507463,C
Texas,West South Central,29558864,"Arlington, Texas",1178779649,B
Texas,West South Central,29558864,"Arp, Texas",1177967022,C
Texas,West South Central,29558864,"Asherton, Texas",1165507650,GA
Texas,West South Central,29558864,"Aspermont, Texas",1172553826,C
Texas,West South Central,29558864,"Athens, Texas",1169168143,GA
Texas,West South Central,29558864,"Atlanta, Texas",1173225757,C
Texas,West South Central,29558864,"Aubrey, Texas",1172088768,GA
Texas,West South Central,29558864,"Aurora, Texas",1179171826,Start
Texas,West South Central,29558864,"Austin, Texas",1178977877,FA
Texas,West South Central,29558864,"Austwell, Texas",1165508120,C
Texas,West South Central,29558864,"Avery, Texas",1166014842,C
Texas,West South Central,29558864,"Avinger, Texas",1166926880,GA
Texas,West South Central,29558864,"Azle, Texas",1176199297,C
Texas,West South Central,29558864,"Bailey's Prairie, Texas",1166532260,GA
Texas,West South Central,29558864,"Bailey, Texas",1165508236,GA
Texas,West South Central,29558864,"Baird, Texas",1176247928,GA
Texas,West South Central,29558864,"Balch Springs, Texas",1169472635,C
Texas,West South Central,29558864,"Balcones Heights, Texas",1165508265,GA
Texas,West South Central,29558864,"Ballinger, Texas",1176668558,C
Texas,West South Central,29558864,"Balmorhea, Texas",1177138435,C
Texas,West South Central,29558864,"Bandera, Texas",1167733590,C
Texas,West South Central,29558864,"Bangs, Texas",1176176449,C
Texas,West South Central,29558864,"Bardwell, Texas",1175103930,GA
Texas,West South Central,29558864,"Barry, Texas",1165508478,C
Texas,West South Central,29558864,"Barstow, Texas",1177101672,GA
Texas,West South Central,29558864,"Bartlett, Texas",1165508509,C
Texas,West South Central,29558864,"Bartonville, Texas",1166015095,GA
Texas,West South Central,29558864,"Bastrop, Texas",1177366308,GA
Texas,West South Central,29558864,"Bay City, Texas",1170899613,C
Texas,West South Central,29558864,"Bayou Vista, Texas",1165508712,C
Texas,West South Central,29558864,"Bayside, Texas",1166015166,C
Texas,West South Central,29558864,"Baytown, Texas",1177478081,GA
Texas,West South Central,29558864,"Bayview, Texas",1166015171,GA
Texas,West South Central,29558864,"Beach City, Texas",1165508729,C
Texas,West South Central,29558864,"Bear Creek, Texas",1166535163,C
Texas,West South Central,29558864,"Beasley, Texas",1167821299,GA
Texas,West South Central,29558864,"Beaumont, Texas",1178962512,B
Texas,West South Central,29558864,"Beckville, Texas",1165508939,GA
Texas,West South Central,29558864,"Bedford, Texas",1170215067,C
Texas,West South Central,29558864,"Bedias, Texas",1165508967,Start
Texas,West South Central,29558864,"Bee Cave, Texas",1178204252,GA
Texas,West South Central,29558864,"Beeville, Texas",1176850197,GA
Texas,West South Central,29558864,"Bellaire, Texas",1178395320,FA
Texas,West South Central,29558864,"Bellevue, Texas",1165509163,C
Texas,West South Central,29558864,"Bellmead, Texas",1165509206,Start
Texas,West South Central,29558864,"Bells, Texas",1166015354,GA
Texas,West South Central,29558864,"Bellville, Texas",1165522226,C
Texas,West South Central,29558864,"Belton, Texas",1162427122,GA
Texas,West South Central,29558864,"Benavides, Texas",1165535619,GA
Texas,West South Central,29558864,"Benbrook, Texas",1176783691,C
Texas,West South Central,29558864,"Benjamin, Texas",1173336258,C
Texas,West South Central,29558864,"Berryville, Texas",1179441945,GA
Texas,West South Central,29558864,"Bertram, Texas",1165536038,C
Texas,West South Central,29558864,"Beverly Hills, Texas",1165536073,C
Texas,West South Central,29558864,"Bevil Oaks, Texas",1165536085,GA
Texas,West South Central,29558864,"Big Lake, Texas",1178053664,C
Texas,West South Central,29558864,"Big Sandy, Texas",1179094652,C
Texas,West South Central,29558864,"Big Spring, Texas",1176834610,C
Texas,West South Central,29558864,"Big Wells, Texas",1165536122,GA
Texas,West South Central,29558864,"Bishop Hills, Texas",1166015736,C
Texas,West South Central,29558864,"Bishop, Texas",1169899039,C
Texas,West South Central,29558864,"Blackwell, Texas",1176635014,C
Texas,West South Central,29558864,"Blanco, Texas",1172338813,C
Texas,West South Central,29558864,"Blanket, Texas",1176169451,GA
Texas,West South Central,29558864,"Bloomburg, Texas",1166919160,GA
Texas,West South Central,29558864,"Blooming Grove, Texas",1179164013,C
Texas,West South Central,29558864,"Blossom, Texas",1165536422,C
Texas,West South Central,29558864,"Blue Mound, Texas",1170210504,C
Texas,West South Central,29558864,"Blue Ridge, Texas",1171576085,C
Texas,West South Central,29558864,"Blum, Texas",1179086417,C
Texas,West South Central,29558864,"Boerne, Texas",1165536559,GA
Texas,West South Central,29558864,"Bogata, Texas",1165648909,GA
Texas,West South Central,29558864,"Bonham, Texas",1168089263,C
Texas,West South Central,29558864,"Bonney, Texas",1166630665,GA
Texas,West South Central,29558864,"Booker, Texas",1166015990,GA
Texas,West South Central,29558864,"Borger, Texas",1176216153,C
Texas,West South Central,29558864,"Bovina, Texas",1165536708,C
Texas,West South Central,29558864,"Bowie, Texas",1172241051,C
Texas,West South Central,29558864,"Boyd, Texas",1166855918,C
Texas,West South Central,29558864,"Brackettville, Texas",1167473889,GA
Texas,West South Central,29558864,"Brady, Texas",1178385447,C
Texas,West South Central,29558864,"Brazoria, Texas",1165536898,GA
Texas,West South Central,29558864,"Brazos Country, Texas",1165536900,Start
Texas,West South Central,29558864,"Breckenridge, Texas",1170924278,C
Texas,West South Central,29558864,"Bremond, Texas",1165536955,C
Texas,West South Central,29558864,"Brenham, Texas",1177610704,C
Texas,West South Central,29558864,"Briarcliff, Texas",1179050060,GA
Texas,West South Central,29558864,"Briaroaks, Texas",1175283807,C
Texas,West South Central,29558864,"Bridge City, Texas",1165537041,C
Texas,West South Central,29558864,"Bridgeport, Texas",1165537062,C
Texas,West South Central,29558864,"Broaddus, Texas",1166293885,B
Texas,West South Central,29558864,"Bronte, Texas",1176677702,GA
Texas,West South Central,29558864,"Brookshire, Texas",1165537341,C
Texas,West South Central,29558864,"Brookside Village, Texas",1177305058,GA
Texas,West South Central,29558864,"Browndell, Texas",1165537391,GA
Texas,West South Central,29558864,"Brownfield, Texas",1172811170,GA
Texas,West South Central,29558864,"Brownsboro, Texas",1179488691,GA
Texas,West South Central,29558864,"Brownsville, Texas",1177899822,B
Texas,West South Central,29558864,"Brownwood, Texas",1179349492,C
Texas,West South Central,29558864,"Bruceville-Eddy, Texas",1175794079,GA
Texas,West South Central,29558864,"Bryan, Texas",1177489566,C
Texas,West South Central,29558864,"Bryson, Texas",1165537502,GA
Texas,West South Central,29558864,"Buckholts, Texas",1166016652,C
Texas,West South Central,29558864,"Buda, Texas",1177290204,GA
Texas,West South Central,29558864,"Buffalo Gap, Texas",1176455888,C
Texas,West South Central,29558864,"Buffalo Springs, Texas",1173110940,C
Texas,West South Central,29558864,"Buffalo, Texas",1165537605,C
Texas,West South Central,29558864,"Bullard, Texas",1174555253,C
Texas,West South Central,29558864,"Bulverde, Texas",1177725696,C
Texas,West South Central,29558864,"Bunker Hill Village, Texas",1165537630,GA
Texas,West South Central,29558864,"Burkburnett, Texas",1170712065,C
Texas,West South Central,29558864,"Burke, Texas",1165537680,C
Texas,West South Central,29558864,"Burleson, Texas",1170209403,C
Texas,West South Central,29558864,"Burnet, Texas",1169789628,GA
Texas,West South Central,29558864,"Burton, Texas",1165537780,GA
Texas,West South Central,29558864,"Byers, Texas",1169070589,C
Texas,West South Central,29558864,"Bynum, Texas",1179086241,GA
Texas,West South Central,29558864,"Cactus, Texas",1165537887,C
Texas,West South Central,29558864,"Caddo Mills, Texas",1178614122,Start
Texas,West South Central,29558864,"Caldwell, Texas",1165537928,C
Texas,West South Central,29558864,"Callisburg, Texas",1165538002,GA
Texas,West South Central,29558864,"Calvert, Texas",1171476971,GA
Texas,West South Central,29558864,"Cameron, Texas",1171965861,GA
Texas,West South Central,29558864,"Camp Wood, Texas",1165538086,C
Texas,West South Central,29558864,"Campbell, Texas",1168352564,C
Texas,West South Central,29558864,"Canadian, Texas",1179689400,GA
Texas,West South Central,29558864,"Caney City, Texas",1179441873,C
Texas,West South Central,29558864,"Canton, Texas",1178979211,C
Texas,West South Central,29558864,"Canyon, Texas",1167186447,C
Texas,West South Central,29558864,"Carbon, Texas",1175989128,C
Texas,West South Central,29558864,"Carl's Corner, Texas",1166017269,GA
Texas,West South Central,29558864,"Carmine, Texas",1165538403,GA
Texas,West South Central,29558864,"Carrizo Springs, Texas",1165538433,C
Texas,West South Central,29558864,"Carrollton, Texas",1176042579,GA
Texas,West South Central,29558864,"Carthage, Texas",1175940518,GA
Texas,West South Central,29558864,"Cashion Community, Texas",1169528215,C
Texas,West South Central,29558864,"Castle Hills, Texas",1174505839,GA
Texas,West South Central,29558864,"Castroville, Texas",1174858510,C
Texas,West South Central,29558864,"Cedar Hill, Texas",1175290483,B
Texas,West South Central,29558864,"Cedar Park, Texas",1170883183,GA
Texas,West South Central,29558864,"Celeste, Texas",1168396580,GA
Texas,West South Central,29558864,"Celina, Texas",1177537285,GA
Texas,West South Central,29558864,"Center, Texas",1164575612,C
Texas,West South Central,29558864,"Centerville, Texas",1165538851,GA
Texas,West South Central,29558864,"Chandler, Texas",1179451008,GA
Texas,West South Central,29558864,"Channing, Texas",1167637614,GA
Texas,West South Central,29558864,"Charlotte, Texas",1165539036,C
Texas,West South Central,29558864,"Chester, Texas",1166017803,GA
Texas,West South Central,29558864,"Chico, Texas",1165539201,Start
Texas,West South Central,29558864,"Childress, Texas",1179704762,C
Texas,West South Central,29558864,"Chillicothe, Texas",1169534334,GA
Texas,West South Central,29558864,"China Grove, Texas",1171859798,GA
Texas,West South Central,29558864,"China, Texas",1179037586,C
